objectID,color,description,hierarchical_categories,price,product_type,showcase_image,tags,taxable,title,units_sold,weight
apparel-sample-data-2310675000,"[""black""]","Discover the perfect blend of comfort and style with our Black Ruffled Sleeveless Top. Crafted from stretchy material, it features a flattering front pleat and a chic rounded neckline, complemented by a stylish silver zipper for a modern touch.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91343001_0.jpg,"[""blue"", ""ruffled"", ""sleeveless"", ""plus size""]",true,Black Ruffled Sleeveless Top,890,0.09
apparel-sample-data-2310668000,"[""blue""]","Discover comfort and style with our blue sleeveless tank top. Crafted from stretchy material, this tank features a flattering rounded neckline and is designed for all-day wear. Ideal for layering or pairing with your favorite bottoms for a casual yet chic look.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",35,tops,https://storage.googleapis.com/landingpage-al/91341722_0.jpg,"[""stretchy"", ""casual"", ""comfortable""]",true,Blue Sleeveless Tank Top,924,0.53
apparel-sample-data-2310665000,"[""black""]","Discover the perfect layering piece with our black slim fit tank top, featuring a stylish silver zipper at the front. Crafted from a stretchy knit material, this tank top showcases a ribbed texture and a graceful low neckline, making it ideal for casual outings or stylish layering.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91341506_0.jpg,"[""ribbed"", ""stretch"", ""casual""]",true,Black Slim Fit Tank Top,950,0.04
apparel-sample-data-2310647000,"[""peach""]","Discover the charm of our peach-colored top, featuring a delicate ruffled neckline and a stylish lace-up back. Crafted from soft materials, it offers a flowy fit for effortless elegance on warm days.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91338921_1.jpg,"[""multicolor"", ""lace"", ""flowy"", ""feminine""]",true,Peach Lace-Up Top,890,0.49
apparel-sample-data-2310634000,"[""black"", ""white""]","Discover a stylish addition to your wardrobe with our black and white plaid tank top. Crafted from stretchy material, it features a flattering v-neck and a straight hem, making it a perfect choice for both casual outings and layering.","{""lvl0"": ""clothing"", ""lvl1"": ""clothing > tops""}",35,tops,https://storage.googleapis.com/landingpage-al/91337414_0.jpg,"[""plaid"", ""stretchy"", ""casual"", ""versatile""]",true,Black and White Plaid Tank Top,942,0.19
apparel-sample-data-2310625000,"[""black""]","Discover sophistication with our black lace top, featuring exquisite lace detail complemented by sleek satin trim. The design showcases a high neckline paired with a low back, creating an alluring look suitable for various occasions. With a fitted silhouette, this sleeveless piece is perfect for layering over a camisole for an upscale ensemble.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",75,tops,https://storage.googleapis.com/landingpage-al/91336223_0.jpg,"[""black"", ""lace"", ""satin"", ""elegant""]",true,Black Lace Top,890,0.69
apparel-sample-data-2310622000,"[""white""]","Discover the charm of our elegant white sleeveless top, designed with a high front and a graceful low back. Crafted from sheer material, this top features delicate ruffled detailing, making it a chic addition to your wardrobe for various occasions.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91335966_0.jpg,"[""sheer"", ""ruffled"", ""elegant"", ""multicolor""]",true,Elegant White Sleeveless Top,942,0.32
apparel-sample-data-2310621000,"[""white""]","Discover the unique design of our White Skull Graphic Tee. Featuring a striking skull graphic adorned with black details and a stylish black hat, this t-shirt offers a relaxed boxy fit crafted from soft jersey material, making it perfect for casual outings.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",35,tops,https://storage.googleapis.com/landingpage-al/91335901_0.jpg,"[""graphic"", ""casual"", ""soft"", ""drape""]",true,White Skull Graphic Tee,890,0.4
apparel-sample-data-2310617000,"[""beige""]","Discover the comfort of our beige tank top featuring a rounded neckline and straight hemline. Crafted from soft, stretchy fabric, this tank provides a relaxed fit, making it an ideal choice for casual outings or as a layering piece.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",35,tops,https://storage.googleapis.com/landingpage-al/91335249_0.jpg,"[""beige"", ""layered"", ""comfortable"", ""casual""]",true,Beige Relaxed Fit Tank Top,890,0.83
apparel-sample-data-2310616000,"[""pink""]","Discover the perfect blend of comfort and style with our pink sleeveless tank top. Designed with a scoop neckline and a rounded hemline, this lightweight piece offers a relaxed fit, making it an ideal choice for warm weather or casual outings.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",35,tops,https://storage.googleapis.com/landingpage-al/91335224_0.jpg,"[""natural"", ""linen"", ""lightweight"", ""casual""]",true,Pink Sleeveless Tank Top,987,0.97
apparel-sample-data-2310611000,"[""light blue""]","Discover the refined charm of our light blue silk chiffon blouse, featuring a stylish v-neckline with a keyhole cutout and delicate lace trim on the neckline and cuffs. The sleeveless design is complemented by a sheer panel at the back, enhancing the blouse's elegant silhouette, making it a perfect choice for versatile occasions.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",89.99,tops,https://storage.googleapis.com/landingpage-al/91334448_0.jpg,"[""blue"", ""silk"", ""elegant""]",true,Light Blue Silk Chiffon Blouse,890,0.55
apparel-sample-data-2310604000,"[""gray"", ""black""]","Discover a blend of comfort and style with our gray tank top featuring a delicate black lace inset. Designed with a round neckline and a relaxed fit, this piece is perfect for casual outings or layering under your favorite jacket.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91333261_0.jpg,"[""sleeveless"", ""lace"", ""casual""]",true,Gray tank top with lace inset,879,0.62
apparel-sample-data-2310597000,"[""black"", ""gray""]","Discover the chic appeal of our black and gray cropped vest. This stylish piece features a unique quilted design, crafted from breathable mesh material, and a sleek black zipper complemented by a gray zipper pull. Perfect for layering over your favorite hoodies, this vest promises a modern look that effortlessly combines comfort and style.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",55,tops,https://storage.googleapis.com/landingpage-al/91332595_0.jpg,"[""textured"", ""cropped"", ""sporty""]",true,Black and Gray Cropped Vest,980,0.09
apparel-sample-data-2310587000,"[""black""]","Discover ultimate comfort with our Black Distressed Tank Top. Crafted from a soft cotton blend, this tank features a loose fit and rounded neckline, perfect for everyday wear. The unique distressed edge adds a casual yet edgy flair to the design, making it a versatile addition to your wardrobe.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",35,tops,https://storage.googleapis.com/landingpage-al/91330626_0.jpg,"[""black"", ""v-neck"", ""casual"", ""edgy""]",true,Black Distressed Tank Top,982,0.29
apparel-sample-data-2310578000,"[""blue""]","Discover the perfect blend of comfort and style with our blue sleeveless top. Designed with a graceful v-neck and a charming ruffled front, this top is crafted from soft, flowy material for a relaxed fit that flatters every silhouette.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91329469_0.jpg,"[""pleated"", ""v-neck"", ""hi-lo"", ""relaxed fit""]",true,Blue sleeveless top,890,0.62
apparel-sample-data-2310577000,"[""white""]","Discover the versatility of our white sleeveless top, designed with a high collar and a stylish front pleat. Crafted from a lightweight blend of cotton and polyester, this top offers a loose fit and relaxed silhouette, making it a perfect choice for both casual and dressy occasions.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91329339_0.jpg,"[""blue"", ""ruffle"", ""sleeveless"", ""contemporary"", ""casual"", ""dressy""]",true,White sleeveless top with high collar,980,0.28
apparel-sample-data-2310576000,"[""blue""]","Discover the charm of our blue denim top featuring a delicate white lace trim. This piece showcases a ruffled off-the-shoulder neckline and a cropped fit, perfect for adding a touch of femininity to your casual outfits.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91329305_0.jpg,"[""blue"", ""denim"", ""frill"", ""feminine""]",true,Blue Denim Top with Lace Trim,879,0.19
apparel-sample-data-2310567000,"[""black"", ""navy blue""]","Discover sophistication with our black lace top featuring a flattering navy blue peplum hem. Crafted with a fitted silhouette, this top showcases exquisite lace design with a delicate scalloped edge, making it a perfect choice for both casual and formal occasions.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",75,tops,https://storage.googleapis.com/landingpage-al/91328772_0.jpg,"[""lace"", ""peplum"", ""feminine"", ""elegant""]",true,Black Lace Top with Navy Peplum Hem,1023,0.64
apparel-sample-data-2310564000,"[""white""]","Discover the perfect blend of comfort and style with our white spaghetti strap tank top. Designed with a low back and high cut, this stretchy and versatile tank top effortlessly pairs with various bottoms, making it an essential piece for your wardrobe.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",35,tops,https://storage.googleapis.com/landingpage-al/91328644_0.jpg,"[""heathered"", ""spaghetti straps"", ""versatile""]",true,White spaghetti strap tank top,946,0.06
apparel-sample-data-2310562000,"[""gray"", ""white""]","Discover the charm of our gray and white sequined tank top, designed for a relaxed silhouette. The eye-catching sequins create a unique metallic finish, making it ideal for casual outings or layered looks.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91328061_0.jpg,"[""gray"", ""sparkly"", ""casual""]",true,Gray and White Sequined Tank Top,980,0.81
apparel-sample-data-2310552000,"[""silver""]","Step into the spotlight with our silver metallic crop top. Featuring a high neckline and a sophisticated halter strap design, this shiny piece is crafted for a chic cropped fit, making it perfect for stylish layering or standalone statements.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91326551_0.jpg,"[""metallic"", ""ribbed"", ""crop""]",true,Silver Metallic Crop Top,879,0.91
apparel-sample-data-2310543000,"[""burgundy""]","Discover the perfect blend of comfort and style with our burgundy mock-turtleneck tank top. Designed with a high neckline and low back, this sleeveless top features a loose fit for ease of movement and wide shoulder straps. Crafted from a stretchy material, it offers a simple yet chic aesthetic suitable for various occasions.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",40,tops,https://storage.googleapis.com/landingpage-al/91325189_0.jpg,"[""mock-turtleneck"", ""keyhole"", ""elegant"", ""casual""]",true,Burgundy Mock-Turtleneck Tank Top,987,1
apparel-sample-data-2310540000,"[""beige""]","Discover the charm of our beige silk tank top, designed with a relaxed fit and a delicate ruffled neckline. The luxurious silk fabric adds a soft touch, making it an ideal addition to your casual wardrobe. Effortlessly stylish, it pairs beautifully with a variety of outfits.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",75,tops,https://storage.googleapis.com/landingpage-al/91324706_0.jpg,"[""soft"", ""feminine"", ""casual""]",true,Beige Silk Tank Top,890,0.72
apparel-sample-data-2310518000,"[""white""]","Discover the charm of our white lace camisole, crafted from lightweight cotton for ultimate comfort. Featuring intricate crocheted lace and a flattering v-neckline, this piece offers a timeless silhouette perfect for layering or wearing alone.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",45,tops,https://storage.googleapis.com/landingpage-al/91322420_0.jpg,"[""lace"", ""lightweight"", ""v-neck"", ""elegant""]",true,White Lace Camisole,980,0.11
apparel-sample-data-2310514000,"[""black""]","Discover the elegance of our black ruffled one shoulder top, crafted from a stretchy fabric that ensures a comfortable fit. This stylish design features a scoop neckline and detailed ruffles made from a delicate material, making it perfect for a range of occasions.","{""lvl0"": ""apparel"", ""lvl1"": ""apparel > tops""}",75,tops,https://storage.googleapis.com/landingpage-al/91322263_0.jpg,"[""one-shoulder"", ""ruffled"", ""elegant"", ""versatile""]",true,Black Ruffled One Shoulder Top,987,0.13
